,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children_num,year_Customer,age_Customer,relationship,MntTotal,Puchases_total,Total_Accepted_Campaigns,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Cluster
1518,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,2,2013,54,0,561,15,0,False,False,True,False,False,2
1519,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,2,2013,50,1,211,9,0,False,False,True,False,False,2
1520,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,1,2014,62,1,233,10,0,False,False,False,False,True,3
1521,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,1,2012,41,0,1092,15,0,False,False,False,False,True,0
1522,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,0,2013,50,0,601,16,0,False,False,False,False,True,0
1523,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,1,2014,32,1,54,7,0,False,False,True,False,False,2
1524,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,1,2013,37,1,78,6,0,True,False,False,False,False,3
1525,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,1,2013,44,1,244,10,0,False,False,False,False,True,3
1526,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,2,2014,55,1,116,7,0,False,False,False,False,True,3
1527,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,2013,35,1,15,3,0,False,False,True,False,False,2
1528,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,1,2013,58,1,734,20,0,False,False,False,False,True,3
1529,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,1,2013,59,0,638,17,0,False,False,True,False,False,2
1530,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,0,2013,68,1,894,21,0,False,False,True,False,False,1
1531,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,2,2014,45,1,41,5,0,False,False,True,False,False,2
1532,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,1,2013,37,1,31,4,0,False,False,False,True,False,3
1533,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,2,2014,45,1,34,4,0,False,False,False,True,False,3
1534,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,2,2013,49,0,1750,13,3,False,False,False,False,True,0
1535,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,2,2012,31,1,612,17,0,False,False,True,False,False,2
1536,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,2014,33,1,823,20,0,True,False,False,False,False,0
1537,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,0,2013,53,0,20,3,0,False,False,False,True,False,3
1538,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,1,2013,39,1,396,14,0,False,False,False,True,False,3
1539,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,0,2014,33,0,813,20,1,False,False,True,False,False,1
1540,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,0,2013,46,0,1179,19,0,False,False,True,False,False,1
1541,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,2,2014,64,0,138,7,0,False,False,False,False,True,3
1542,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,1,2014,32,1,55,6,0,False,False,True,False,False,2
1543,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,0,2012,51,0,1511,21,0,False,False,True,False,False,1
1544,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,2,2012,49,0,117,6,0,False,False,True,False,False,2
1545,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,0,2013,36,1,1730,28,0,False,False,True,False,False,1
1546,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,1,2013,66,0,32,4,0,False,False,False,False,True,3
1547,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,1,2014,36,0,67,5,0,False,False,False,True,False,3
1548,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,1,2013,59,1,335,12,0,False,False,False,True,False,3
1549,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,1,2014,60,1,825,21,0,False,False,False,False,True,0
1550,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,1,2013,41,1,694,17,0,True,False,False,False,False,3
1551,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,0,2014,33,0,1792,16,2,False,False,True,False,False,1
1552,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,2,2013,55,0,496,15,0,False,False,False,False,True,3
1553,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,2,2013,45,1,231,9,0,False,False,True,False,False,2
1554,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,1,2014,38,0,902,22,0,False,False,True,False,False,1
1555,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,2,2014,48,0,68,6,0,False,False,True,False,False,2
1556,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,1,2013,28,0,76,5,0,True,False,False,False,False,3
1557,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,2,2013,46,1,772,21,0,False,False,False,False,True,0
1558,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,2,2013,54,1,47,6,0,False,False,False,False,True,3
1559,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,0,2013,28,0,265,11,2,False,False,False,False,True,0
1560,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0,2013,62,1,1603,17,0,False,False,True,False,False,1
1561,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,0,2013,27,1,2091,21,1,False,False,False,True,False,0
1562,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,1,2012,42,1,1533,30,0,False,False,True,False,False,1
1563,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0,2012,21,1,82,6,0,True,False,False,False,False,3
1564,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,1,2013,38,1,244,10,0,False,False,True,False,False,2
1565,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,1,2013,34,0,36,4,0,False,True,False,False,False,3
1566,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,1,2013,37,1,404,14,0,False,False,False,False,True,3
1567,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,1,2014,34,1,71,5,0,False,False,True,False,False,2
1568,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,0,2013,35,1,1572,22,1,False,False,True,False,False,1
1569,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,2,2014,43,1,122,7,0,False,False,True,False,False,2
1570,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,2,2012,57,1,41,6,0,False,False,False,False,True,3
1571,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,2014,31,1,10,3,0,False,False,False,False,True,3
1572,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,1,2013,61,1,304,11,0,False,False,True,False,False,2
1573,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,2,2014,45,1,37,4,0,False,False,True,False,False,2
1574,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0,2012,32,0,1754,15,0,False,False,False,True,False,0
1575,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,1,2013,45,1,815,21,2,False,False,True,False,False,1
1576,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1,2013,42,0,1001,23,0,False,False,True,False,False,1
1577,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,1,2013,62,0,688,18,0,False,False,True,False,False,2
1578,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,2013,26,0,1319,18,0,False,False,False,True,False,0
1579,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,1,2013,28,1,21,3,0,False,False,False,False,True,3
1580,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,1,2012,31,0,31,3,0,True,False,False,False,False,3
1581,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,2012,22,1,67,5,0,False,False,True,False,False,2
1582,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,1,2013,61,0,708,19,0,False,False,True,False,False,1
1583,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,2,2012,41,1,25,3,0,True,False,False,False,False,3
1584,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,0,2013,30,1,746,11,1,False,False,False,False,True,0
1585,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,2,2012,55,0,32,4,0,False,False,False,False,True,3
1586,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,2,2014,63,0,1695,23,0,False,False,False,True,False,0
1587,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1,2012,36,1,1080,23,0,False,False,True,False,False,1
1588,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,1,2013,24,0,57,7,0,False,False,True,False,False,2
1589,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,1,2014,41,1,660,19,0,False,False,False,False,True,3
1590,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,1,2012,39,1,103,7,0,False,True,False,False,False,3
1591,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,1,2013,29,1,153,8,0,False,False,False,False,True,3
1592,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1,2012,56,1,1220,28,1,False,False,False,True,False,0
1593,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,1,2012,47,1,279,11,0,False,False,True,False,False,2
1594,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1,2014,36,1,745,19,0,False,False,True,False,False,1
1595,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,1,2014,41,1,264,11,0,False,False,False,False,True,3
1596,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0,2014,28,1,2157,21,4,False,False,True,False,False,1
1597,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1,2013,54,1,1526,22,3,False,False,False,True,False,0
1598,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,1,2013,35,1,69,5,0,False,False,True,False,False,2
1599,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,0,2012,46,1,1597,25,1,False,False,True,False,False,1
1600,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,1,2014,22,0,64,6,0,False,True,False,False,False,3
1601,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,1,2012,28,1,497,12,0,False,False,True,False,False,2
1602,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,2013,57,0,1067,15,0,False,False,True,False,False,1
1603,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,2,2014,37,1,31,5,0,False,False,True,False,False,2
1604,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2,2013,39,1,211,9,0,False,False,True,False,False,2
1605,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,1,2012,36,1,877,21,1,False,False,False,False,True,0
1606,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,1,2013,34,1,11,3,0,False,False,True,False,False,2
1607,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0,2013,30,1,2034,24,3,False,False,False,False,True,0
1608,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,2013,22,0,1991,18,3,False,False,True,False,False,1
1609,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,2014,52,0,1686,24,1,False,False,False,False,True,0
1610,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,2014,32,0,324,12,0,False,False,False,False,True,3
1611,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,2014,35,0,69,6,0,False,False,False,True,False,3
1612,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,2012,57,1,252,11,0,False,False,True,False,False,2
1613,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,2013,48,0,54,4,0,False,True,False,False,False,3
1614,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1,2013,62,1,1327,26,0,False,False,True,False,False,1
1615,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,2014,50,1,68,5,0,False,False,False,False,True,3
1616,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,2,2013,58,0,55,4,1,False,False,True,False,False,2
1617,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,2014,48,1,1456,20,1,False,False,True,False,False,1
1618,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,2013,55,0,563,17,0,True,False,False,False,False,0
1619,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,2013,59,0,1504,22,0,False,False,True,False,False,1
1620,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0,2013,50,1,1125,22,1,False,False,True,False,False,1
1621,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,1,2014,55,1,358,13,1,False,False,True,False,False,2
1622,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,2013,42,1,42,4,0,False,False,False,False,True,3
1623,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,1,2014,50,1,184,8,1,False,False,True,False,False,2
1624,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,2013,30,1,460,14,0,False,False,True,False,False,2
1625,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,2014,69,0,145,7,0,False,False,False,False,True,3
1626,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,2013,66,1,1376,24,0,False,False,True,False,False,1
1627,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,2013,44,0,792,21,0,False,False,False,False,True,0
1628,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,2012,60,1,1382,22,0,False,False,True,False,False,1
1629,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,2012,65,1,28,3,0,False,True,False,False,False,3
1630,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,2013,44,0,882,20,0,False,False,True,False,False,1
1631,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,2013,64,1,2231,13,3,False,False,False,False,True,0
1632,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,2012,51,1,1101,16,1,False,False,False,False,True,0
1633,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,2014,34,0,48,4,0,True,False,False,False,False,3
1634,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,2013,64,0,467,15,1,False,False,False,False,True,0
1635,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,2,2013,34,0,38,6,0,False,True,False,False,False,3
1636,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,2013,45,1,81,6,0,False,False,True,False,False,2
1637,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,2013,42,0,167,8,0,False,False,False,True,False,3
1638,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,2014,59,1,45,5,0,False,False,False,False,True,3
1639,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,2013,41,1,664,18,0,False,False,True,False,False,2
1640,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,2013,49,1,622,17,0,True,False,False,False,False,3
1641,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,2013,34,0,48,5,0,True,False,False,False,False,3
1642,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,2013,38,1,461,14,0,False,False,True,False,False,2
1643,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,2013,36,1,1073,25,0,False,False,True,False,False,1
1644,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,2013,27,1,55,6,0,True,False,False,False,False,3
1645,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,2013,57,1,976,23,0,False,False,True,False,False,1
1646,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,2014,34,0,20,4,0,False,False,False,False,True,3
1647,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,2013,38,1,224,8,1,False,False,False,True,False,3
1648,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,2012,38,0,101,6,0,False,False,False,False,True,3
1649,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,2013,61,1,1165,16,0,False,False,False,False,True,0
1650,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,2014,47,1,24,4,0,False,False,True,False,False,2
1651,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,2012,35,1,269,11,0,False,False,False,False,True,3
1652,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,1,2013,40,1,102,6,0,False,False,False,False,True,3
1653,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,2013,29,1,461,18,0,True,False,False,False,False,0
1654,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,2012,33,0,47,5,0,False,True,False,False,False,3
1655,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,2,2014,38,0,144,7,0,False,False,False,False,True,3
1656,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,2012,44,1,1338,23,0,False,False,True,False,False,1
1657,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1,2013,54,1,917,23,0,False,False,True,False,False,1
1658,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,2013,42,1,318,12,0,False,False,True,False,False,2
1659,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,2,2012,45,0,253,10,0,False,False,True,False,False,2
1660,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,2012,39,1,502,15,0,False,False,True,False,False,2
1661,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,2013,30,1,119,6,0,False,False,True,False,False,2
1662,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,2,2012,33,1,1250,16,0,True,False,False,False,False,0
1663,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,2013,51,1,1382,25,1,True,False,False,False,False,0
1664,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,2013,61,1,255,9,1,False,False,True,False,False,2
1665,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,2013,53,1,43,4,0,False,False,False,True,False,3
1666,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,2013,58,0,398,13,0,False,False,True,False,False,2
1667,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,2014,37,0,76,6,0,False,False,False,True,False,3
1668,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,2014,50,1,902,13,1,False,False,True,False,False,2
1669,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1,2014,38,1,1179,24,0,False,False,True,False,False,1
1670,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1,2012,38,1,1921,28,1,False,False,True,False,False,1
1671,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,2,2013,62,1,185,8,0,False,False,False,True,False,3
1672,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,2014,63,1,34,4,1,False,False,True,False,False,2
1673,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,2,2013,47,0,416,25,0,False,False,False,False,True,3
1674,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,2014,58,1,1588,16,0,False,False,True,False,False,1
1675,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0,2012,38,0,1797,16,1,False,False,False,False,True,0
1676,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1,2012,49,0,1143,15,0,False,False,False,False,True,0
1677,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,0,2014,45,1,914,13,1,False,False,False,True,False,0
1678,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,0,2013,21,1,1502,11,1,False,False,True,False,False,1
1679,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1,2013,59,0,1338,17,0,False,False,True,False,False,1
1680,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,1,2013,30,1,27,4,0,False,False,False,False,True,3
1681,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,1,2013,31,1,763,20,1,True,False,False,False,False,0
1682,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,2013,62,0,1331,21,0,False,False,True,False,False,1
1683,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2,2013,57,1,525,16,0,False,False,True,False,False,2
1684,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,2014,53,1,9,3,0,False,False,False,False,True,3
1685,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,1,2014,52,1,953,13,1,False,False,True,False,False,1
1686,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,2,2013,42,0,68,5,0,False,False,False,True,False,3
1687,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,1,2013,45,1,882,20,0,False,False,True,False,False,1
1688,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,2012,34,1,1149,23,0,True,False,False,False,False,0
1689,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,1,2013,44,1,37,4,0,False,False,True,False,False,2
1690,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,1,2013,48,0,388,13,0,False,False,False,False,True,3
1691,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,2013,27,1,1428,15,0,False,False,True,False,False,1
1692,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,2013,55,1,1633,23,0,False,False,False,True,False,0
1693,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,1,2013,38,1,173,7,0,False,False,False,True,False,3
1694,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,1,2013,26,0,99,7,0,False,False,True,False,False,2
1695,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,1,2013,54,1,215,9,0,False,False,True,False,False,2
1696,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,1,2013,51,1,929,23,0,False,False,False,False,True,0
1697,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,1,2014,40,1,219,9,0,False,False,True,False,False,2
1698,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,2,2013,36,1,174,8,0,False,False,True,False,False,2
1699,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,2,2012,34,1,92,6,0,False,False,True,False,False,2
1700,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,2013,43,1,1052,24,0,False,False,False,False,True,0
1701,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,1,2013,56,1,275,11,1,False,False,True,False,False,2
1702,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,1,2012,57,1,587,14,0,True,False,False,False,False,3
1703,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1,2012,58,0,1662,22,0,False,False,False,False,True,0
1704,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,1,2013,31,1,159,8,0,False,False,False,False,True,3
